__PK,Language name,Language sub-family,AFFIX (Verb),AFFIX (Lg.),TONE (Verb),TONE (Lg.),STEM (Verb),STEM (Lg.),Citation form,English,Spanish,Transitivity
11300,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,bụnt’i,pull up,arrancar,tr
11301,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,bẹ¹²xo,weigh,pesar,tr
11302,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,da,denounce,denunciar,tr
11303,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,dä²xi,come into ear (maize),jilotear,intr
11304,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,dä²ʔs-thu¹²hu,complain (of hunger),quejarse de hambre,intr
11305,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,da¹²do,sell off cheap,malvender,tr
11306,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,da¹²dri,deliver a wreath,entregar una ofrenda floral,intr
11307,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,dä¹²-hmyä,scold,regañar,tr
11308,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,da¹²mä²-juä²ni,testify,atestiguar,intr
11309,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,dä¹²nts’i,beg,rogar,tr
11310,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,däki,swell,engrosar,intr
11311,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,dän-tsu,be very frightened,asustarse mucho,intr
11312,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,de²sia,wish,desear,tr
11313,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,dent’i,bruise,magullar,tr
11314,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,do²-gu,pierce ear,despuntar la oreja,tr
11315,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,do²-mbi,repeat,repetir,tr
11316,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,do²-zụ,cut a tail,cortar la cola,tr
11317,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,do²ʔmi,fold,doblar,tr
11318,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,do¹²ndo,bewilder,atontar,tr
11319,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,do¹²ni,lend money,prestar dinero,intr
11320,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,dont’i,tempt,tentar,tr
11321,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,dụ²hụ,doubt,dudar,tr
11322,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,dụ²-zụ,cut a tail,cortar el rabo,tr
11323,Mezquital Otomi,Oto-Pamean,True,False,False,False,False,True,dụʔti,squeeze,apretar,tr
